"EVENT","T_GAUGE","F_GAUGE","H_GAUGE","D_GAUGE","N_GAUGE","K_GAUGE","B_GAUGE","PRD"
2008-08-21,104.731609730247,112.290972343734,114.745059822347,117.102292969952,117.676722034115,117.839214126521,119.676817893999,123.51819975
2008-08-22,105.04147178505,112.726418145429,115.164045504518,117.497979340225,118.17383138758,118.36542273266,120.202612992752,124.15847025
2008-08-23,105.281356931165,112.912622401515,115.314751515997,117.587458527632,118.278862886601,118.451235066312,120.23933732633,124.0796985
2008-08-24,105.319472107863,113.203969331229,115.599993771281,117.861921483767,118.616450471591,118.810173942516,120.58315350544,124.46587375
2008-08-25,105.135982749593,112.632471307377,115.044426447316,117.333479452263,117.963484378996,118.11934842697,119.921905831309,123.74267225
2008-08-26,105.119904625911,112.7110217942,115.130040907742,117.428568903272,118.081221368303,118.248288107513,120.045259902737,123.84357375
2008-08-27,104.769057844679,112.312441178401,114.762219547809,117.109099537827,117.683033506442,117.839765987235,119.660643696816,123.4450795
2008-08-28,104.844231839939,112.420684457242,114.858863379044,117.190391303185,117.78475767492,117.945187065304,119.768016135504,123.602115
2008-08-29,105.279807937772,113.046326145612,115.440876474681,117.701828254764,118.418060999016,118.596598597606,120.371385857815,124.21447725
2008-08-30,105.313302546174,112.97295297261,115.377719432346,117.653780888884,118.362413663726,118.542025339186,120.331887545456,124.186315
2008-08-31,104.813702245338,112.156195628763,114.599382246127,116.934017907175,117.465325712914,117.599546565848,119.414061685533,123.12303925
2008-09-01,104.555401083561,111.982608794061,114.444785104195,116.814278431267,117.316998190428,117.456665515315,119.295055236769,123.0454105
2008-09-02,105.107587618265,112.932517861727,115.343902821475,117.632951562479,118.332623812396,118.517386431795,120.310989721427,124.19618925
2008-09-03,104.870133087072,112.196741915493,114.632124238338,116.954308349797,117.490211107235,117.621136509663,119.427881259191,123.11745125
2008-09-04,104.899231766924,112.539906223208,114.969876595394,117.288005224804,117.90445677618,118.068193997038,119.878298271733,123.700032
2008-09-05,104.756574323751,112.255665418682,114.710566385011,117.0678057722,117.634604945074,117.792677269381,119.627206672645,123.432697
2008-09-06,104.528228341869,111.567190895397,114.027557002891,116.388038466774,116.785757950959,116.878171876511,118.703723184091,122.276108
2008-09-07,104.276453948682,111.477413309713,113.951163707296,116.333745610901,116.713914106782,116.810781633369,118.638146666971,122.202194
2008-09-08,104.231546778311,111.611653007228,114.105073222649,116.525703047285,116.959641959429,117.094229338107,118.965599710988,122.73035525
2008-09-09,104.758980888965,112.3981642271,114.839109722101,117.173863621512,117.761244864843,117.920322328574,119.733011159513,123.52061275
2008-09-10,104.637549855934,112.053333972487,114.504181634514,116.850216744601,117.357371503962,117.488197624775,119.299780749306,122.982609
2008-09-11,104.503571151871,111.714329755089,114.176394506261,116.540220030308,116.973595029817,117.082109551153,118.905124619644,122.51001025
2008-09-12,104.472069653922,111.869575698949,114.331493835941,116.699390260987,117.171549285787,117.299227776401,119.130358701389,122.826907
2008-09-13,104.495532561274,111.778102027919,114.244068195327,116.618329652244,117.073528251424,117.196186712261,119.037899008047,122.7395945
2008-09-14,104.377687078838,111.693370755374,114.165964810776,116.547226707742,116.980815937233,117.09750786132,118.926770795408,122.5568415
2008-09-15,104.344138160749,111.606614284644,114.081628534152,116.469960874809,116.887471372239,117.001815539753,118.847342722608,122.5173445
2008-09-16,104.74873440086,112.425969149365,114.875127335689,117.227472623406,117.832850315107,118.006805031006,119.845521553048,123.73737
2008-09-17,105.015520458509,112.53461201728,114.954222847126,117.249166085135,117.853123927727,117.999738704913,119.781553439525,123.4947365
2008-09-18,104.534519701554,111.716828154758,114.176555664494,116.540273695924,116.976241860511,117.086578831449,118.920860413228,122.566938
2008-09-19,104.440733892598,111.695044405842,114.159481968434,116.526846887,116.955184640027,117.063691478028,118.883900888545,122.4796255
2008-09-20,104.262807157049,111.567232109928,114.053267317711,116.458937581573,116.874112781277,116.994456177974,118.848502174697,122.53750575
2008-09-21,104.299246982417,111.43639433287,113.907135298138,116.284130519848,116.652002444995,116.741358903219,118.564511456762,122.0972285
2008-09-22,104.03401290181,111.189453220258,113.688892046278,116.114457226526,116.443569796865,116.538568708646,118.396183623395,121.98702425
2008-09-23,104.538687046432,112.261297798382,114.727091889173,117.10474495251,117.677790676794,117.850048665401,119.694649864925,123.560332
2008-09-24,104.898010199554,112.448231882641,114.87264004831,117.177841839611,117.764110473978,117.909977129019,119.701521645501,123.4309825
2008-09-25,104.525167340134,111.810473965387,114.276862575351,116.649777525266,117.111954878186,117.235704162938,119.071107072797,122.7525485
2008-09-26,104.701344266207,112.149541277768,114.599109823832,116.94980278292,117.487122713492,117.632681779511,119.466903290416,123.25308725
2008-09-27,104.551455015391,111.64036140109,114.0955361314,116.446356140406,116.855848786623,116.948967035052,118.761865714491,122.310906
2008-09-28,104.219845053283,111.425304292682,113.90765014366,116.304967200607,116.679662370394,116.780383458379,118.619351168094,122.2064485
2008-09-29,104.060846676204,111.373167240766,113.887627968925,116.342785879008,116.734649977633,116.866649561059,118.762406152683,122.5427445
2008-09-30,104.608431762912,111.852460223508,114.28924636092,116.609764546517,117.053432832206,117.149048290877,118.932033594766,122.44758975
2008-10-01,104.259396326384,111.701456300882,114.198867672804,116.626974187878,117.087510323598,117.235182634117,119.11436161087,122.925459
2008-10-02,104.601332987555,112.150579759987,114.602253071906,116.95126331925,117.48201479715,117.624579132871,119.437018342309,123.15447175
2008-10-03,104.664613619891,111.849582838077,114.283144940062,116.601696903887,117.046813212022,117.1425367407,118.937104348879,122.4932145
2008-10-04,104.152286587468,111.225654501113,113.718794869889,116.132344657665,116.466802878864,116.557366986789,118.408052961536,121.97280025
2008-10-05,104.139077150692,111.356813999246,113.844961583414,116.252501198083,116.614452212626,116.715117283702,118.56158355203,122.16209375
2008-10-06,104.145511877851,111.505159205377,114.004222676888,116.429917570092,116.837239809052,116.962611386988,118.823031276733,122.514233
2008-10-07,104.529912083213,111.863616341544,114.315496041046,116.6677322549,117.131747536827,117.250233522627,119.07421737382,122.74305525
2008-10-08,104.41607151476,111.745145047809,114.216025203864,116.595181201846,117.041562056774,117.162458718792,118.995144881493,122.66342625
2008-10-09,104.727634573233,112.179281612669,114.619487692855,116.952620489737,117.486848440534,117.62425077055,119.439393986846,123.174379
2008-10-10,104.665231546066,112.215394949788,114.667624875027,117.01915126707,117.569210501169,117.71994703348,119.54102404113,123.294521
2008-10-11,104.486860521864,111.739903531904,114.213990084139,116.598650001626,117.049845624705,117.173341052287,119.016517701682,122.70114525
2008-10-12,104.374847321655,111.479311781909,113.945150492805,116.316127125117,116.69412005389,116.784907221925,118.612474358917,122.17250775
2008-10-13,104.23518453502,111.722167942228,114.215857283486,116.635225287378,117.093812991342,117.237414606343,119.100966721851,122.8757385
2008-10-14,104.814302847954,112.304382101052,114.732251979291,117.048128367903,117.605460949402,117.745998985861,119.555598987566,123.30877675
2008-10-15,104.972680459936,112.451271344973,114.881462259881,117.196040780018,117.791645656925,117.942663041299,119.745988157314,123.4974035
2008-10-16,104.882715674651,112.555303629273,114.988055067997,117.311431140831,117.93428446486,118.10275318368,119.91717550959,123.759976
2008-10-17,105.128365590756,112.809065246352,115.223043804571,117.514975351958,118.187807868402,118.361640167898,120.158232208582,124.005086
2008-10-18,104.970521545266,112.398027895029,114.829223480278,117.145764776738,117.729492906626,117.876776301063,119.684249215219,123.435745
2008-10-19,104.350050251565,111.418498799461,113.896797335835,116.287058836762,116.66027126565,116.755776167373,118.597048736293,122.17809575
2008-10-20,104.421017356678,111.914563689232,114.380881572435,116.755437760473,117.240089593796,117.375959381123,119.208171786653,122.929523
2008-10-21,104.79481944615,112.315143282228,114.754865350581,117.087116427851,117.655099950481,117.804714839019,119.619978847923,123.389009
2008-10-22,104.861118451854,112.440207159089,114.874986490109,117.200181016841,117.795841633198,117.953650577158,119.76676311385,123.565412
2008-10-23,104.734476058827,112.12590474303,114.575216864667,116.921435198712,117.450004548027,117.588799601048,119.411831053172,123.143391
2008-10-24,104.736427554791,112.229223843496,114.6743058668,117.015036400575,117.565388683807,117.711601738195,119.531178290534,123.28934575
2008-10-25,104.75594656768,112.169211187748,114.613778258597,116.952319242852,117.487540859442,117.626068442142,119.443008912439,123.16818775
2008-10-26,104.39317815035,111.602295151141,114.076662943218,116.461932571986,116.877606133477,116.988510295016,118.828493598635,122.4665445
2008-10-27,104.525874296551,112.015255691989,114.473756233327,116.836136840563,117.3411676315,117.479692829456,119.307598091708,123.040267
2008-10-28,104.70534966617,112.149696408939,114.597995527151,116.943228496278,117.476194307043,117.617092179662,119.438333124194,123.17650625
2008-10-29,104.820748472996,112.365174662725,114.802708112535,117.131873124361,117.710724980924,117.863487412539,119.677688556763,123.45781125
2008-10-30,104.872824693716,112.436964752099,114.873432379493,117.201179245519,117.797893335247,117.956759563952,119.772753562156,123.578366
2008-10-31,104.973019876486,112.509807476376,114.935885049562,117.24565767439,117.852394971598,118.007234027927,119.81024780912,123.5879545
2008-11-01,104.6471480848,112.013997899376,114.468603785704,116.823340202492,117.327468388,117.460539217255,119.286838663299,122.998865
2008-11-02,104.528700634627,111.76792062856,114.227376865895,116.588932522991,117.034868784365,117.148045710335,118.974616524138,122.61497575
2008-11-03,104.618087263697,112.180457970313,114.635340635733,116.991836303461,117.535511467956,117.686304688752,119.512137348659,123.2842975
2008-11-04,104.809855458896,112.289236319291,114.728994429472,117.061076492706,117.623232745789,117.770073176114,119.585994952894,123.346083
2008-11-05,104.966106800332,112.634682342529,115.060220840067,117.371384922937,118.008726520969,118.177412834405,119.984157172824,123.8206185
2008-11-06,105.007651906097,112.53266149645,114.960890121664,117.274365261576,117.889917261378,118.049087911974,119.858027104045,123.65910625
2008-11-07,104.616734726376,111.990689243738,114.446956884416,116.804433478626,117.303376822209,117.435835098193,119.262727894093,122.97140125
2008-11-08,105.040707094424,112.756902501836,115.174696630238,117.473806496406,118.136038232301,118.309663351257,120.110062573124,123.96212825
2008-11-09,104.761633452692,112.140082158727,114.588790279962,116.933825283091,117.465718608065,117.604996964757,119.427861715809,123.1600915
2008-11-10,104.819204033686,112.317728983579,114.756633959605,117.087179108033,117.655444240475,117.8040862581,119.618517819371,123.38237325
2008-11-11,104.991741620282,112.607681613756,115.03291351886,117.342777646675,117.973816142298,118.13876223776,119.944991150496,123.7672785
2008-11-12,105.053308876085,112.737898427411,115.157645144979,117.460252789776,118.120116610564,118.293989423225,120.099297198098,123.959493
2008-11-13,105.137090149151,112.764427676165,115.182102610148,117.479669485633,118.145412813953,118.318034734239,120.120560561952,123.96981175
2008-11-14,105.329592079725,113.034438026108,115.436147909851,117.707918577472,118.429230157938,118.612539578627,120.400260007303,124.2747705
2008-11-15,104.51275842173,111.65063658802,114.118125331886,116.491342789509,116.914854979782,117.022719613401,118.85676524636,122.477911
2008-11-16,104.461092909701,111.862664246284,114.330100481621,116.705301870623,117.179182090449,117.309793418993,119.143665199375,122.8469095
2008-11-17,104.478282148447,111.845569788661,114.308905432444,116.67791679696,117.144842139824,117.270366587973,119.100985672137,122.7864575
2008-11-18,104.731088047657,112.238428184805,114.682342891516,117.021338133591,117.572835327912,117.719049259236,119.537063181299,123.2949655
2008-11-19,104.821978512752,112.395399168322,114.833448694466,117.164809258296,117.752400758548,117.909901541506,119.728603427155,123.53464625
2008-11-20,105.210728105856,112.932654245243,115.339988188731,117.621022733012,118.319668407381,118.498941659501,120.289287776778,124.1508185
2008-11-21,105.194596141986,112.856406696398,115.268647579375,117.557803575358,118.242419427079,118.419063919026,120.217073630466,124.077984
2008-11-22,104.900120646016,112.359497714733,114.800615949388,117.134512306759,117.716898477111,117.871121414895,119.692620158815,123.4836875
2008-11-23,104.850244303469,112.266366049837,114.695562357999,117.008333126774,117.554750667598,117.687235957459,119.483826440939,123.16691775
2008-11-24,104.835059234123,112.505955511667,114.947082047775,117.282653535783,117.898640384232,118.068843218509,119.888437398396,123.73498875
2008-11-25,105.103631417424,112.859496657796,115.287360624533,117.609334062988,118.312580268491,118.511769402508,120.349782611017,124.35639975
2008-11-26,105.430160796296,113.2206131461,115.605293481299,117.846994592432,118.597221244923,118.780100364717,120.540111810334,124.3843715
2008-11-27,105.287017117868,112.955923246082,115.366219090146,117.651796255652,118.361065383812,118.54476138019,120.342683428555,124.2221925
2008-11-28,105.030136652272,112.556864082477,114.980049134694,117.286074824659,117.903926960471,118.061398861375,119.866372078739,123.662694
2008-11-29,104.941462855499,112.447952784707,114.881012292797,117.202584629054,117.800476803051,117.956478882337,119.770366521696,123.56353875
2008-11-30,104.746832015192,112.155374990814,114.592659413967,116.918710707823,117.442852054867,117.572422273102,119.375041875396,123.0482045
2008-12-01,104.927101678363,112.886425073152,115.326401528431,117.665349632315,118.37740474172,118.588250070576,120.422246500752,124.4392355
2008-12-02,105.15886994316,112.481740723267,114.900098580762,117.194718488222,117.792304877871,117.934132188819,119.73163651861,123.46225625
2008-12-03,105.030697070672,112.848027165885,115.26730168804,117.572829029205,118.260374458256,118.448383803568,120.261960909069,124.19510975
2008-12-04,105.604695522539,113.576883319534,115.955299661701,118.191009875686,119.029103757768,119.244098882315,121.013205459788,124.9925745
2008-12-05,105.444526690702,113.177524961895,115.571376838096,117.832135358797,118.584710018324,118.775798026577,120.562011396657,124.46701675
2008-12-06,105.404250677564,113.018397737296,115.420340551645,117.691956038033,118.412287956182,118.593643031234,120.386275422488,124.26254675
2008-12-07,104.886262608738,112.257332130826,114.689317509251,117.006031957567,117.553300994249,117.686826528847,119.488351436451,123.1811735
2008-12-08,104.68776648281,112.300192705622,114.756120795689,117.114043654124,117.688926060618,117.851792938331,119.681067303881,123.4968955
2008-12-09,104.956784594323,112.556164927087,114.98918500809,117.315375309736,117.943452099407,118.114407292568,119.941917151897,123.82223775
2008-12-10,105.20917799468,112.811248107186,115.208425576606,117.470485380983,118.128522004037,118.284054359644,120.05315367792,123.80198125
2008-12-11,104.787768084174,112.337841535199,114.78885779761,117.142033705675,117.727537589366,117.892517632224,119.731950480785,123.59230425
2008-12-12,105.393064805354,113.18203448664,115.571954307355,117.823485294339,118.56986962543,118.755154405719,120.523765959481,124.37843425
2008-12-13,104.904052069499,112.3349554174,114.772017840602,117.098201506065,117.670215009237,117.817226057747,119.630346358457,123.38491325
2008-12-14,105.004519168129,112.899469150732,115.330616014156,117.656297897909,118.366966254514,118.571589583482,120.400678473833,124.3991035
2008-12-15,105.401816596017,112.890750601251,115.280973470249,117.531500875528,118.208523988531,118.36455283122,120.135329121472,123.897517
2008-12-16,105.374181359134,113.322121248259,115.713164353624,117.970221342076,118.752849970881,118.956587577607,120.735626165054,124.683774
2008-12-17,105.19545699813,112.817405033638,115.231632081127,117.523782301214,118.200623820237,118.37507903503,120.175787062408,124.03121625
2008-12-18,105.400418775421,113.296104364136,115.699118211073,117.976193699699,118.765431530303,118.978241706009,120.778362944779,124.77772225
2008-12-19,105.570420313016,113.421072464483,115.798334344215,118.032663912998,118.832068388574,119.031531139414,120.800658170847,124.7307005
2008-12-20,105.630189965085,113.523457539167,115.905585395552,118.148204960723,118.978889384221,119.193118514017,120.973687674912,124.966349
2008-12-21,105.346436786144,113.050521036857,115.451550738838,117.72267545655,118.447585772187,118.632151191488,120.420733717816,124.30198025
2008-12-22,105.147987297172,112.655662790756,115.069154948767,117.359769726799,117.996255976038,118.154204514059,119.952325999939,123.748292
2008-12-23,105.410019432759,113.43108982983,115.833667241563,118.112298228261,118.935282654853,119.162965970608,120.968066449076,125.0332145
2008-12-24,105.660624682501,113.429960390786,115.802297247063,118.026305899074,118.824335887462,119.017601193862,120.778865520986,124.673487
2008-12-25,105.216539932936,112.780586228775,115.191013326265,117.47662430682,118.141968774484,118.308902950599,120.105084123607,123.9308545
2008-12-26,105.125548744761,112.755813680197,115.174901981176,117.475541272379,118.140944280848,118.314981558549,120.122244317492,123.989846
2008-12-27,105.178559898189,112.83889103615,115.249373920183,117.535055873673,118.212566969843,118.385084128826,120.176267841218,124.0054035
2008-12-28,105.031625921442,112.605612589022,115.029353320554,117.33644052363,117.966591178069,118.129456071347,119.93507449908,123.75007
2008-12-29,104.888355011805,112.357559281519,114.803971160201,117.148295212894,117.736809829466,117.898114142891,119.735653741235,123.5921455
2008-12-30,105.37532531691,113.319046812408,115.721188131566,117.997492434713,118.790809583082,119.00529079576,120.801100216138,124.788676
2008-12-31,105.283502017132,112.809000183087,115.217911739985,117.499177115484,118.17054734166,118.33644390866,120.12660635585,123.92504425
2009-01-01,104.914550462029,112.457968410466,114.87768803861,117.176251739983,117.761749200994,117.905215997526,119.694702842525,123.42428325
2009-01-02,104.757885158218,112.126835688512,114.570113108514,116.906686215034,117.431035678185,117.564444276676,119.381120693703,123.0920195
2009-01-03,104.857321299642,112.675024514568,115.117904934272,117.460518406091,118.122405278738,118.314789857827,120.149325577836,124.1040825
2009-01-04,105.306218947454,112.888917631647,115.301459293586,117.591218749319,118.288112873791,118.468022685666,120.274464601471,124.161931
2009-01-05,105.435868741634,113.480043275826,115.863250567619,118.109903738772,118.926055645599,119.139818373119,120.915695975953,124.904754
2009-01-06,105.700578599216,113.4654808376,115.827798836663,118.035098576007,118.833269597569,119.019898525282,120.766087957679,124.61738475
2009-01-07,105.368761125113,113.185618625884,115.590546024965,117.868190062119,118.629645043196,118.831069993857,120.625447621798,124.567315
2009-01-08,105.234090795353,112.838929800424,115.248720622663,117.533338796427,118.212446085659,118.384406848244,120.179950846812,124.02245325
2009-01-09,105.056195482815,112.630205828591,115.048643294672,117.347849393375,117.980076821547,118.14099242414,119.942084669362,123.7488635
2009-01-10,105.116188602352,112.750816889183,115.180209998647,117.499249689514,118.174625165555,118.359602541041,120.187499372037,124.1218625
2009-01-11,105.100715717906,112.542080926753,114.955043990462,117.240351095507,117.843906435574,117.985902303062,119.766705500016,123.4646375
2009-01-12,104.764953614435,112.450803582204,114.904132927671,117.261550150691,117.875424353716,118.053867951012,119.893724400438,123.79398025
2009-01-13,105.369153001968,113.190378544183,115.574983593843,117.820177513549,118.564189045519,118.747722644512,120.514184526537,124.37430675
2009-01-14,105.308067040405,113.123659238297,115.53971998232,117.840665469011,118.600530576834,118.811833003047,120.636454226939,124.66767675
2009-01-15,105.610175640153,113.490248544819,115.864078026674,118.089717869415,118.900897226275,119.100514093511,120.855692903337,124.7529255
2009-01-16,105.744458098349,113.742925697775,116.113502423514,118.339504286017,119.217003084025,119.443302071746,121.216692772359,125.251591
2009-01-17,105.807258180513,113.767968662638,116.133738575205,118.35090111762,119.230733282061,119.454056956272,121.223057283088,125.25225775
2009-01-18,105.705489333232,113.501885191402,115.871977001832,118.093404598968,118.908747983135,119.107617709191,120.869794771311,124.78680275
2009-01-19,105.450703001819,113.267276170123,115.670642863087,117.94707498087,118.730307027232,118.939277509263,120.740030282876,124.724287
2009-01-20,105.619408780228,113.603534362253,115.985621807185,118.231531226964,119.083460929167,119.308602681794,121.096536575621,125.14443475
2009-01-21,105.674870904919,113.442306334499,115.814253910603,118.040794154945,118.844737567558,119.042295142786,120.816111380244,124.767086
2009-01-22,105.708941967464,113.724877164223,116.102509202582,118.33876226405,119.216009010397,119.445711111082,121.221349003857,125.2501305
2009-01-23,105.614868836741,113.447979172274,115.827360111649,118.065648215064,118.875449308951,119.080212778058,120.859112796353,124.83391975
2009-01-24,105.660009244389,113.429004147266,115.804321983112,118.033844757986,118.835152899335,119.031489862338,120.797435913431,124.70025225
2009-01-25,105.192501634037,112.773760379393,115.190792889664,117.486748186891,118.155406370199,118.327567126658,120.130861278979,123.9789875
2009-01-26,105.460921292064,113.504141493566,115.893333249291,118.149767426877,118.978475174632,119.200236773953,120.986904105273,125.013593
2009-01-27,105.875299290261,113.87800635869,116.242398331341,118.458509009724,119.366559770059,119.599857663825,121.371509600389,125.43907475
2009-01-28,105.688322098163,113.526510450155,115.891501339553,118.102858910162,118.916857600947,119.111688186673,120.859230910585,124.73568525
2009-01-29,105.511817894602,113.37291148039,115.773371635462,118.048364612334,118.858849942265,119.078382876178,120.887428292597,124.9313605
2009-01-30,105.629971046606,113.449109740949,115.824177869274,118.054227350883,118.85975586058,119.059126178882,120.827425914501,124.760863
2009-01-31,105.527342080063,113.315000984353,115.696473880916,117.935541100027,118.710678325153,118.901806685973,120.668893107537,124.55147175
2009-02-01,105.223765235226,112.849150519237,115.261963456091,117.55154453523,118.235514453006,118.411376496972,120.210643965064,124.068967
2009-02-02,104.865116536675,112.183308787924,114.625244865117,116.959257874524,117.499002075635,117.635990472985,119.456256573853,123.185301
2009-02-03,104.92361131658,112.596903603754,115.022262146499,117.333095359468,117.959725800284,118.124568796941,119.928055415827,123.745752
2009-02-04,105.213884023035,112.971803797563,115.386247834815,117.680505363496,118.396414651463,118.587719383179,120.393031768521,124.31556925
2009-02-05,105.213973019073,112.808809945135,115.217128185108,117.498753097888,118.168097904991,118.335270985339,120.126136485787,123.945904
2009-02-06,104.803764272027,112.152954521233,114.596633610972,116.933351241192,117.465398181323,117.601027077247,119.419178794521,123.137168
2009-02-07,104.748534787133,112.207021631619,114.651146815311,116.989799072901,117.534046281557,117.676688742272,119.494583039163,123.23803775
2009-02-08,104.638551483289,112.047123254596,114.500860142894,116.854709923933,117.366003754236,117.502022293216,119.327581566622,123.05045875
2009-02-09,104.809884276861,112.450209059842,114.888615828938,117.220187486353,117.820217555813,117.983214525254,119.800790427552,123.62881675
2009-02-10,105.080260623458,112.761931126394,115.192878700345,117.516044402215,118.195035235628,118.383783766079,120.213507313347,124.15694625
2009-02-11,105.545941098156,113.538181965116,115.917559479788,118.157319693583,118.987223786117,119.201986720041,120.976352739402,124.96396775
2009-02-12,105.627197108562,113.502209654253,115.886059799464,118.129987938292,118.955800819708,119.167917668818,120.945408832329,124.91621575
2009-02-13,105.11377750534,112.529657843639,114.944025461814,117.23089462533,117.832641645622,117.974350197472,119.758155669205,123.464955
2009-02-14,105.021261412924,112.652508382567,115.071310020043,117.371661784439,118.00902525332,118.173070568186,119.973617285361,123.79093225
2009-02-15,104.80041221741,112.135612097623,114.580167877864,116.918522267252,117.447320388105,117.582282972751,119.402307106825,123.12024525
2009-02-16,104.681564967855,112.137359354231,114.589980991109,116.941897526405,117.474885895892,117.618344641703,119.443392220194,123.19117475
2009-02-17,104.761457663447,112.222820236231,114.664123784978,116.998923933102,117.545258318974,117.687469749273,119.503992433148,123.24794375
2009-02-18,104.746843013879,112.24496010973,114.688309657691,117.025926263349,117.578353803374,117.724146738246,119.54069086476,123.2933145
2009-02-19,104.773369830987,112.230502332968,114.675617140744,117.017101827335,117.56978834568,117.716729074931,119.540887503286,123.308618
2009-02-20,105.008505885549,112.690985057644,115.110972201799,117.412115348798,118.05800031141,118.225823730254,120.023323574232,123.84630425
2009-02-21,105.01853234361,112.686112247564,115.124422950064,117.458057716748,118.122878745439,118.309901533943,120.143296741042,124.0800795
2009-02-22,105.208355052432,112.706296397533,115.109467848274,117.381591637409,118.020862685779,118.17247717622,119.954754231874,123.7107
2009-02-23,104.894827167325,112.578327298097,115.01097308582,117.332352269083,117.958971733371,118.127511789496,119.935103014333,123.75568975
2009-02-24,105.06475999322,112.577845878407,115.001127407496,117.308212632186,117.933428918502,118.093973738124,119.905087115236,123.73181375
2009-02-25,105.193732029269,112.976793997532,115.382972033243,117.661560142601,118.368057253572,118.549872378322,120.334054710543,124.189744
2009-02-26,105.121345092903,112.775430429285,115.192037759433,117.488752508804,118.156205789602,118.32970057153,120.131510512573,123.98663925
2009-02-27,105.263114118993,112.985966432393,115.392731014389,117.673295876858,118.385875080609,118.570033150509,120.36318607469,124.24102025
2009-02-28,104.799977973637,112.088167483781,114.534956363514,116.876086960372,117.395098719275,117.526746227923,119.348420008774,123.0549355
2009-03-01,104.6332384989,112.04636148434,114.499540424637,116.852343397673,117.362700063638,117.498015229256,119.322050722367,123.0404575
2009-03-02,104.624143805594,112.031713625705,114.485293427512,116.838776555972,117.345769598379,117.480098650383,119.304445697147,123.01982
2009-03-03,104.620803437496,112.022626729438,114.47680510571,116.831127534999,117.336340957734,117.470227514889,119.294959560118,123.008517
2009-03-04,104.606937174712,112.007645031489,114.462778751029,116.818677754795,117.320773911226,117.454172064291,119.279706895731,122.9923245
2009-03-05,104.603568763655,112.000580119395,114.456147737585,116.81272445835,117.313435852295,117.446537744747,119.272498098353,122.9841965
2009-03-06,104.605524220792,112.007299524972,114.462530450319,116.818608533444,117.320692761473,117.454169218978,119.279796702219,122.992642
2009-03-07,104.693855625795,112.142438473792,114.590878202797,116.936401589149,117.467432959331,117.60786348475,119.428885558306,123.16539375
2009-03-08,104.604947162369,111.995990583122,114.451736527156,116.808559263771,117.308334251894,117.441105700115,119.267325575391,122.97794175
2009-03-09,104.60325167205,112.013675070023,114.469121027881,116.825666551836,117.329456962858,117.463873585187,119.289899535805,123.006437375
2009-03-10,104.618228678564,112.019988234656,114.474298189616,116.828881476907,117.333543697391,117.467356535846,119.292335681926,123.00632625
2009-03-11,104.66558613404,112.175208991636,114.623698868833,116.970117256601,117.508412015455,117.6529007358,119.473675161673,123.22400425
2009-03-12,104.699908499991,112.114526402737,114.569128479886,116.924571960548,117.4551483448,117.598555255977,119.429540148103,123.186698
2009-03-13,104.697225016811,112.087227509956,114.531665934803,116.869727547603,117.38322616779,117.51361919542,119.3268562003,123.018804
2009-03-14,104.595787256452,111.990565410212,114.44673545312,116.804255514547,117.302861663828,117.435539050531,119.261868242391,122.97229025
2009-03-15,104.595941894038,111.99052930402,114.446319042127,116.803237765624,117.301509337624,117.433847807448,119.259706999352,122.96803575
2009-03-16,104.605089038575,112.025667382989,114.481547793424,116.838921631751,117.346115125265,117.482220049203,119.309242778388,123.0332185
2009-03-17,104.858935831352,112.548065041013,114.981452862967,117.304887373645,117.925019080905,118.092458798247,119.903069852304,123.73168675
2009-03-18,104.952537086792,112.4624724948,114.902123524429,117.238646987048,117.850517408606,118.018382608294,119.856936404853,123.74349775
2009-03-19,104.9854361294,112.538063843044,114.972376517389,117.295776748234,117.917358418126,118.082580369125,119.897285433661,123.714129
2009-03-20,104.888943349595,112.31539655899,114.736088573271,117.032559583129,117.581521874366,117.708308218233,119.486884543193,123.125865
2009-03-21,104.619656728271,112.024325780455,114.478007019382,116.831704204395,117.336948838103,117.470711332969,119.295106220665,123.0084535
2009-03-22,104.592373118526,111.983624626543,114.440093849076,116.79800233175,117.295033402537,117.427233459876,119.253591596168,122.961654
2009-03-23,104.588948193135,111.984284716679,114.441045964031,116.799635587011,117.297184667874,117.429944466626,119.257189029797,122.9690835
2009-03-24,104.635599532803,112.064392765198,114.517209026632,116.869667127209,117.384240881818,117.521200977473,119.345354836884,123.07052475
2009-03-25,104.614813859268,112.007341031968,114.462134022637,116.817378573881,117.319263945303,117.452176901035,119.277346901196,122.987308
2009-03-26,104.910440641406,112.745700621322,115.182210196836,117.512436326218,118.185137591511,118.376102354396,120.196639913672,124.12113225
2009-03-27,105.17460550453,112.744752248709,115.152249760255,117.433056348323,118.085676788108,118.246517945399,120.035968886556,123.8325565
2009-03-28,104.979005216808,112.634689464928,115.07493608385,117.41198917635,118.065293520451,118.249929111735,120.08732087007,124.0276285
2009-03-29,105.427632952593,113.115444552544,115.502507719647,117.749422622883,118.478491606464,118.654388173995,120.420871279076,124.23651175
2009-03-30,105.045655960103,112.71027209423,115.130825789952,117.433312125815,118.085750157828,118.256268361975,120.058207410021,123.8998665
2009-03-31,105.059760156279,112.528899274898,114.946667660817,117.243099623435,117.849849078511,117.998968101499,119.797938677214,123.56931725
2009-04-01,105.30274684873,113.219831123826,115.624861853524,117.905760403204,118.67595833949,118.8839306576,120.682077664635,124.6557705
2009-04-02,105.10894721156,112.488789557824,114.90904532853,117.206947820861,117.805862738297,117.95040849415,119.746804721359,123.47692475
