ID,Date,Water Level (m)
199-H4-17,2023-01-15,115.0933538575
199-H4-17,2023-01-16,115.00181021280001
199-H4-17,2023-01-17,115.08662707389999
199-H4-17,2023-01-18,115.09137924880001
199-H4-17,2023-01-19,115.0423236954
199-H4-17,2023-01-20,115.060314871
199-H4-17,2023-01-21,115.07809889689999
199-H4-17,2023-01-22,115.07627036359999
199-H4-17,2023-01-23,115.0518742986
199-H4-17,2023-01-24,115.0646575725
199-H4-17,2023-01-25,115.0695768032
199-H4-17,2023-01-26,115.08053280109999
199-H4-17,2023-01-27,114.9655659622
199-H4-17,2023-01-28,115.0850499663652
199-H4-17,2023-01-29,115.06615397689411
199-H4-17,2023-01-30,115.06533085791999
199-H4-17,2023-01-31,115.08442422079999
199-H4-17,2023-02-01,115.08917243329999
199-H4-17,2023-02-02,115.03953716299999
199-H4-17,2023-02-03,115.0843131085
199-H4-17,2023-02-04,115.0734303007
199-H4-17,2023-02-05,115.098567398
199-H4-17,2023-02-06,115.06740102650001
199-H4-17,2023-02-07,115.0963535848
199-H4-17,2023-02-08,114.973872067
199-H4-17,2023-02-09,114.9649278507
199-H4-17,2023-02-10,115.0584317277
199-H4-17,2023-02-11,114.969580356
199-H4-17,2023-02-12,114.9694363761
199-H4-17,2023-02-13,115.0221028062
199-H4-17,2023-02-14,115.0271511578
199-H4-17,2023-02-15,114.9701911752
199-H4-17,2023-02-16,115.003402869
199-H4-17,2023-02-17,114.9695087534
199-H4-17,2023-02-18,115.02083169412174
199-H4-17,2023-02-19,114.97145538400001
199-H4-17,2023-02-20,114.963928094
199-H4-17,2023-02-21,115.00292115799999
199-H4-17,2023-02-22,115.08811945090001
199-H4-17,2023-02-23,115.09014115901537
199-H4-17,2023-02-24,115.0103133121846
199-H4-17,2023-02-25,114.9032396835
199-H4-17,2023-02-26,114.95357963869999
199-H4-17,2023-02-27,115.0839132236
199-H4-17,2023-02-28,115.09447520399999
199-H4-17,2023-03-01,114.9737868246
199-H4-17,2023-03-02,114.9840440177
199-H4-17,2023-03-03,114.97047587109999
199-H4-17,2023-03-04,114.98751043189999
199-H4-17,2023-03-05,114.9238037013
199-H4-17,2023-03-06,115.0085464198
199-H4-17,2023-03-07,114.9143076954
199-H4-17,2023-03-08,115.01472264569999
199-H4-17,2023-03-09,114.9535487142
199-H4-17,2023-03-10,115.07763278149999
199-H4-17,2023-03-11,114.9145574155
199-H4-17,2023-03-12,114.958839204
199-H4-17,2023-03-13,115.0355895458
199-H4-17,2023-03-14,114.8694064517
199-H4-17,2023-03-15,114.8980274511
199-H4-17,2023-03-16,114.84310753300001
199-H4-17,2023-03-17,114.8029641411
199-H4-17,2023-03-18,114.7516386405
199-H4-17,2023-03-19,114.7975707559
199-H4-17,2023-03-20,115.09179056369999
199-H4-17,2023-03-21,114.83236149150001
199-H4-17,2023-03-22,114.74243774450001
199-H4-17,2023-03-23,114.8298500792
199-H4-17,2023-03-24,114.912355553
199-H4-17,2023-03-25,114.85879586840001
199-H4-17,2023-03-26,114.785939245
199-H4-17,2023-03-27,114.71617405559999
199-H4-17,2023-03-28,114.944418481
199-H4-17,2023-03-29,114.9857300951
199-H4-17,2023-03-30,114.76152581909999
199-H4-17,2023-03-31,114.8711145001
199-H4-17,2023-04-01,114.9366077778
199-H4-17,2023-04-02,114.82825094599998
199-H4-17,2023-04-03,114.92108026250001
199-H4-17,2023-04-04,114.74524433020001
199-H4-17,2023-04-05,114.737511224
199-H4-17,2023-04-06,114.8427335434
199-H4-17,2023-04-07,114.9038962989
199-H4-17,2023-04-08,114.8213846402
199-H4-17,2023-04-09,114.9074780926
199-H4-17,2023-04-10,115.00412605780001
199-H4-17,2023-04-11,114.94094354509998
199-H4-17,2023-04-12,114.7901886015
199-H4-17,2023-04-13,114.68823902129999
199-H4-17,2023-04-14,114.69459695879999
199-H4-17,2023-04-15,114.6677389861
199-H4-17,2023-04-16,114.9222532218
199-H4-17,2023-04-17,114.6951241231
199-H4-17,2023-04-18,114.85682811769999
199-H4-17,2023-04-19,114.8104422567
199-H4-17,2023-04-20,114.84780193559999
199-H4-17,2023-04-21,114.7565925295
199-H4-17,2023-04-22,114.60874960810433
199-H4-17,2023-04-23,114.67368065569998
199-H4-17,2023-04-24,114.84038977109999
199-H4-17,2023-04-25,114.5830899809
199-H4-17,2023-04-26,114.5490094547
199-H4-17,2023-04-27,114.4750682005
199-H4-17,2023-04-28,114.528547456
199-H4-17,2023-04-29,114.4671737154
199-H4-17,2023-04-30,114.4631779017
199-H4-17,2023-05-01,114.69725891740799
199-H4-17,2023-05-02,114.67639345190001
199-H4-17,2023-05-03,114.49117572479999
199-H4-17,2023-05-04,114.5073706759
199-H4-17,2023-05-05,114.93838082479999
199-H4-17,2023-05-06,114.8287220144
199-H4-17,2023-05-07,114.6678235046
199-H4-17,2023-05-08,114.66775929340001
199-H4-17,2023-05-09,114.62379114354782
199-H4-17,2023-05-10,114.5795086063
199-H4-17,2023-05-11,114.55222235149999
199-H4-17,2023-05-12,114.52253253279999
199-H4-17,2023-05-13,114.5093977229
199-H4-17,2023-05-14,114.39401466689999
199-H4-17,2023-05-15,114.40450144864614
199-H4-17,2023-05-16,114.8915536261
199-H4-17,2023-05-17,114.53618441049998
199-H4-17,2023-05-18,114.5104890466
199-H4-17,2023-05-19,114.47928091749999
199-H4-17,2023-05-20,114.42752168649999
199-H4-17,2023-05-21,114.5825301141
199-H4-17,2023-05-22,114.7240439789
199-H4-17,2023-05-23,114.60613757259999
199-H4-17,2023-05-24,114.5867111192
199-H4-17,2023-05-25,114.62134135219999
199-H4-17,2023-05-26,114.6235270222
199-H4-17,2023-05-27,114.6941015318
199-H4-17,2023-05-28,114.5693861221
199-H4-17,2023-05-29,114.528878926
199-H4-17,2023-05-30,115.11360114274285
199-H4-17,2023-06-01,114.6385291385
199-H4-17,2023-06-02,114.59907516610001
199-H4-17,2023-06-03,114.56264032659999
199-H4-17,2023-06-04,114.5371751883
199-H4-17,2023-06-05,114.5538050636
199-H4-17,2023-06-06,114.5666119214
199-H4-17,2023-06-07,114.5515854465
199-H4-17,2023-06-08,114.7267466659
199-H4-17,2023-06-09,115.04772420529999
199-H4-17,2023-06-10,114.89860476770001
199-H4-17,2023-06-11,114.648290041
199-H4-17,2023-06-12,114.54842458159999
199-H4-17,2023-06-13,114.6789179325
199-H4-17,2023-06-14,114.7439030451
199-H4-17,2023-06-15,114.75315065169998
199-H4-17,2023-06-16,114.6852102237
199-H4-17,2023-06-17,114.7644377894
199-H4-17,2023-06-18,114.94937070629999
199-H4-17,2023-06-19,114.97820544669999
199-H4-17,2023-06-20,115.1078299144
199-H4-17,2023-06-21,114.7808291206
199-H4-17,2023-06-22,114.7226174768
199-H4-17,2023-06-23,114.7048418837
199-H4-17,2023-06-24,114.68562971739999
199-H4-17,2023-06-25,114.6610474958
199-H4-17,2023-06-26,114.7294526549
199-H4-17,2023-06-27,114.7032752752
199-H4-17,2023-06-28,114.6736267061
199-H4-17,2023-06-29,115.13395021776
199-H4-17,2023-07-01,114.8169213649
199-H4-17,2023-07-02,114.8141678271
199-H4-17,2023-07-03,114.7594317923
199-H4-17,2023-07-04,114.7803243464
199-H4-17,2023-07-05,114.6902925605
199-H4-17,2023-07-06,114.6825501325
199-H4-17,2023-07-07,114.6837661956
199-H4-17,2023-07-08,114.683057561
199-H4-17,2023-07-09,114.70532012759999
199-H4-17,2023-07-10,114.9594502899
199-H4-17,2023-07-11,114.93576085289999
199-H4-17,2023-07-12,114.8676357669
199-H4-17,2023-07-13,114.8322175751
199-H4-17,2023-07-14,114.7776066861
199-H4-17,2023-07-15,114.74293539399999
199-H4-17,2023-07-16,114.7120642594
199-H4-17,2023-07-17,115.1170531751
199-H4-17,2023-07-18,114.9240036374
199-H4-17,2023-07-19,114.8533467683
199-H4-17,2023-07-20,114.77671482859999
199-H4-17,2023-07-21,114.8093734374
199-H4-17,2023-07-22,114.8785415744
199-H4-17,2023-07-23,114.84100336497391
199-H4-17,2023-07-24,115.03574856249999
199-H4-17,2023-07-25,115.146523233
199-H4-17,2023-07-26,115.0970780055
199-H4-17,2023-07-27,115.0818243022
199-H4-17,2023-07-28,115.0773804325
199-H4-17,2023-07-29,115.09871419171199
199-H4-17,2023-07-30,115.1042635639
199-H4-17,2023-07-31,115.12409762380001
199-H4-17,2023-08-01,115.1207929949
199-H4-17,2023-08-02,115.12359184629999
199-H4-17,2023-08-03,115.11259457339999
199-H4-17,2023-08-04,115.138602116
199-H4-17,2023-08-05,115.13583747839999
199-H4-17,2023-08-06,115.13782054529999
199-H4-17,2023-08-07,115.1351514752
199-H4-17,2023-08-08,115.1352553104
199-H4-17,2023-08-09,115.13009574308572
199-H4-17,2023-08-10,115.14257487919998
199-H4-17,2023-08-11,115.1259251538
199-H4-17,2023-08-12,115.1267686878
199-H4-17,2023-08-13,115.1217332521
199-H4-17,2023-08-14,115.1214600751
199-H4-17,2023-08-15,115.13389541472
199-H4-18,2022-10-28,114.7
199-H4-18,2022-12-14,114.698
199-H4-18,2022-12-20,114.991
199-H4-18,2023-02-16,114.775
199-H4-18,2023-04-13,114.422
199-H4-18,2023-06-12,115.356
199-H4-4,2022-10-03,114.9309269848
199-H4-4,2022-10-04,114.93060553510001
199-H4-4,2022-10-05,114.9306645139
199-H4-4,2022-10-06,114.93064847379999
199-H4-4,2022-10-07,114.93061782870001
199-H4-4,2022-10-08,114.9306714735
199-H4-4,2022-10-09,114.9308651612
199-H4-4,2022-10-10,114.9309493876
199-H4-4,2022-10-11,114.93063765340001
199-H4-4,2022-10-12,114.9308115545
199-H4-4,2022-10-13,114.93070911630001
199-H4-4,2022-10-14,114.93056606350001
199-H4-4,2022-10-15,114.930598512
199-H4-4,2022-10-16,114.93056201220001
199-H4-4,2022-10-17,114.93044830910002
199-H4-4,2022-10-18,114.9303932673
199-H4-4,2022-10-19,114.9304652001
199-H4-4,2022-10-20,114.9304084692
199-H4-4,2022-10-21,114.9305028302
199-H4-4,2022-10-22,114.9304875648
199-H4-4,2022-10-23,114.93039421980001
199-H4-4,2022-10-24,114.930392645
199-H4-4,2022-10-25,114.9303354823
199-H4-4,2022-10-26,114.9304045957
199-H4-4,2022-10-27,114.9304377554
199-H4-4,2022-10-28,114.9304783827
199-H4-4,2022-10-29,114.93041227920001
199-H4-4,2022-10-30,114.9304206739
199-H4-4,2022-10-31,114.93045306143999
199-H4-4,2022-11-01,114.93034127405217
199-H4-4,2022-11-02,115.0953857618
199-H4-4,2022-11-03,115.2693755332
199-H4-4,2022-11-04,115.3834722062
199-H4-4,2022-11-05,115.240378078368
199-H4-4,2022-11-06,115.084631910816
199-H4-4,2022-11-07,114.9972962831
199-H4-4,2022-11-08,115.44042414031304
199-H4-4,2022-11-09,115.65388099990001
199-H4-4,2022-11-10,115.478525487264
199-H4-4,2022-11-11,115.5520816988
199-H4-4,2022-11-12,115.48282492850001
199-H4-4,2022-11-13,115.3996617725
199-H4-4,2022-11-14,115.4680553619
199-H4-4,2022-11-15,115.4166709333
199-H4-4,2022-11-16,115.49798719180001
199-H4-4,2022-11-17,115.62149973369999
199-H4-4,2022-11-18,115.87812514119999
199-H4-4,2022-11-19,115.7923689627
199-H4-4,2022-11-20,115.9150558649
199-H4-4,2022-11-21,115.7278819568
199-H4-4,2022-11-22,115.673946276
199-H4-4,2022-11-23,115.52791118580001
199-H4-4,2022-11-24,115.5370831893
199-H4-4,2022-11-25,115.67805702470001
199-H4-4,2022-11-26,115.4819755144
199-H4-4,2022-11-27,115.4767083418
199-H4-4,2022-11-28,115.3295301627
199-H4-4,2022-11-29,115.3745631054
199-H4-4,2022-11-30,115.41356776703999
199-H4-4,2022-12-01,115.3638672797
199-H4-4,2022-12-02,115.3276976162
199-H4-4,2022-12-03,115.3457954972
199-H4-4,2022-12-04,115.2622988265
199-H4-4,2022-12-05,115.2571930455
199-H4-4,2022-12-06,115.2218217167
199-H4-4,2022-12-07,115.27514302230001
199-H4-4,2022-12-08,115.42333370889999
199-H4-4,2022-12-09,115.35359527840001
199-H4-4,2022-12-10,115.317542112
199-H4-4,2022-12-11,115.2453841664
199-H4-4,2022-12-12,115.10246450049999
199-H4-4,2022-12-13,115.2897908213
199-H4-4,2022-12-14,115.42601652040001
199-H4-4,2022-12-15,115.4754532516
199-H4-4,2022-12-16,115.41149583570001
199-H4-4,2022-12-17,115.5658719049
199-H4-4,2022-12-18,115.5260115706
199-H4-4,2022-12-19,115.4675703616
199-H4-4,2022-12-20,115.58925415430001
199-H4-4,2022-12-21,115.5917744693
199-H4-4,2022-12-22,115.52308561759999
199-H4-4,2022-12-23,115.6539144898
199-H4-4,2022-12-24,115.692481545
199-H4-4,2022-12-25,115.52615900490001
199-H4-4,2022-12-26,115.4598870521
199-H4-4,2022-12-27,115.38330906200001
199-H4-4,2022-12-28,115.2094551171
199-H4-4,2022-12-29,115.095815987
199-H4-4,2022-12-30,115.0144708868
199-H4-4,2022-12-31,114.9566857217
199-H4-4,2023-01-01,114.9297665477
199-H4-4,2023-01-02,114.9327296482
199-H4-4,2023-01-03,114.9817951584
199-H4-4,2023-01-04,114.95323755739999
199-H4-4,2023-01-05,114.9741886458
199-H4-4,2023-01-06,115.18062275160001
199-H4-4,2023-01-07,115.1152021941
199-H4-4,2023-01-08,115.06737803269999
199-H4-4,2023-01-09,114.97808813
199-H4-4,2023-01-10,115.08178337599999
199-H4-4,2023-01-11,115.16805909880001
199-H4-4,2023-01-12,115.1371005501
199-H4-4,2023-01-13,115.0833399769
199-H4-4,2023-01-14,115.0303122953
199-H4-4,2023-01-15,114.9796039004
199-H4-4,2023-01-16,114.9304267191
199-H4-4,2023-01-17,114.93001228000001
199-H4-4,2023-01-18,114.93180336100001
199-H4-4,2023-01-19,114.93194782350001
199-H4-4,2023-01-20,115.02256138370001
199-H4-4,2023-01-21,115.1658034645
199-H4-4,2023-01-22,115.10400843949999
199-H4-4,2023-01-23,115.1710306067
199-H4-4,2023-01-24,115.1560992167
199-H4-4,2023-01-25,115.134416113
199-H4-4,2023-01-26,115.14286140979999
199-H4-4,2023-01-27,115.0091388807
199-H4-4,2023-01-28,115.02452090921739
199-H4-4,2023-01-29,115.07893218790001
199-H4-4,2023-01-30,115.2526748808
199-H4-4,2023-01-31,115.39660102170001
199-H4-4,2023-02-01,115.4312997966
199-H4-4,2023-02-02,115.4634319142
199-H4-4,2023-02-03,115.4564319282
199-H4-4,2023-02-04,115.32039523050001
199-H4-4,2023-02-05,115.2358237588
199-H4-4,2023-02-06,115.1171045398
199-H4-4,2023-02-07,115.08923112590001
199-H4-4,2023-02-08,115.02977198650001
199-H4-4,2023-02-09,115.1272258302
199-H4-4,2023-02-10,115.1930078551
199-H4-4,2023-02-11,115.1422031688
199-H4-4,2023-02-12,115.11215795330001
199-H4-4,2023-02-13,115.05650257820001
199-H4-4,2023-02-14,114.9871230751
199-H4-4,2023-02-15,115.07687636269999
199-H4-4,2023-02-16,115.1354414475
199-H4-4,2023-02-17,115.1566464978
199-H4-4,2023-02-18,115.09163785596522
199-H4-4,2023-02-19,115.04239524040001
199-H4-4,2023-02-20,115.1426926776
199-H4-4,2023-02-21,115.24869917119999
199-H4-4,2023-02-22,115.1953521735
199-H4-4,2023-02-23,115.257346087104
199-H4-4,2023-02-24,115.32349810720001
199-H4-4,2023-02-25,115.2903748181
199-H4-4,2023-02-26,115.2157904105
199-H4-4,2023-02-27,115.1685550211
199-H4-4,2023-02-28,115.23460883616
199-H4-4,2023-03-01,115.2262997113
199-H4-4,2023-03-02,115.1004312686
199-H4-4,2023-03-03,115.0504999486
199-H4-4,2023-03-04,114.9772687895
199-H4-4,2023-03-05,114.93059809290001
199-H4-4,2023-03-06,114.92989921190001
199-H4-4,2023-03-07,114.9299393566
199-H4-4,2023-03-08,114.9376315688
199-H4-4,2023-03-09,114.9804881125
199-H4-4,2023-03-10,114.9596978696
199-H4-4,2023-03-11,114.947805742
199-H4-4,2023-03-12,114.9299841942261
199-H4-4,2023-03-13,114.9297520443
199-H4-4,2023-03-14,114.9298165476
199-H4-4,2023-03-15,114.9299195446
199-H4-4,2023-03-16,114.9297489582
199-H4-4,2023-03-17,114.92989241740001
199-H4-4,2023-03-18,114.9300220971
199-H4-4,2023-03-19,114.9299699509
199-H4-4,2023-03-20,114.929998437
199-H4-4,2023-03-21,114.93017716410002
199-H4-4,2023-03-22,114.9302268338
199-H4-4,2023-03-23,114.9300229099
199-H4-4,2023-03-24,114.92995853360001
199-H4-4,2023-03-25,114.92998444160001
199-H4-4,2023-03-26,114.9301530341
199-H4-4,2023-03-27,114.9302289039
199-H4-4,2023-03-28,114.9302789546
199-H4-4,2023-03-29,114.93016191139999
199-H4-4,2023-03-30,114.93004519840001
199-H4-4,2023-03-31,114.93018770510001
199-H4-4,2023-04-01,114.93055270309999
199-H4-4,2023-04-02,114.929982816
199-H4-4,2023-04-03,114.930279869
199-H4-4,2023-04-04,114.9302004051
199-H4-4,2023-04-05,114.93017584329999
199-H4-4,2023-04-06,114.9302746366
199-H4-4,2023-04-07,114.9303739379
199-H4-4,2023-04-08,114.93043201500001
199-H4-4,2023-04-09,114.93062737909999
199-H4-4,2023-04-10,114.93026854060001
199-H4-4,2023-04-11,114.9317099398
199-H4-4,2023-04-12,114.93010848249999
199-H4-4,2023-04-13,114.9301906134
199-H4-4,2023-04-14,114.93033905099999
199-H4-4,2023-04-15,114.93018026290001
199-H4-4,2023-04-16,114.9310355063
199-H4-4,2023-04-17,114.9305962387
199-H4-4,2023-04-18,114.93108525219999
199-H4-4,2023-04-19,114.9304690355
199-H4-4,2023-04-20,114.9309219048
199-H4-4,2023-04-21,114.9305560813
199-H4-4,2023-04-22,114.93052191443479
199-H4-4,2023-04-23,114.93106817069999
199-H4-4,2023-04-24,114.9314639281
199-H4-4,2023-04-25,114.9305672446
199-H4-4,2023-04-26,114.931638642
199-H4-4,2023-04-27,114.9311117698
199-H4-4,2023-04-28,114.9308107544
199-H4-4,2023-04-29,114.93079670819999
199-H4-4,2023-04-30,114.9311499333
199-H4-4,2023-05-01,114.93243819945602
199-H4-4,2023-05-02,114.93283242929999
199-H4-4,2023-05-03,114.9996568702
199-H4-4,2023-05-04,115.3682349621
199-H4-4,2023-05-05,115.8878338086
199-H4-4,2023-05-06,116.23214951569999
199-H4-4,2023-05-07,116.3355974419
199-H4-4,2023-05-08,116.4878870535
199-H4-4,2023-05-09,116.64028142629564
199-H4-4,2023-05-10,116.9467123614
199-H4-4,2023-05-11,117.11516015759999
199-H4-4,2023-05-12,116.88786771150001
199-H4-4,2023-05-13,116.98058981460001
199-H4-4,2023-05-14,117.1484533981
199-H4-4,2023-05-15,117.27165629446154
199-H4-4,2023-05-16,117.5535253972
199-H4-4,2023-05-17,117.7029042958
199-H4-4,2023-05-18,117.7111643631
199-H4-4,2023-05-19,117.55221079479999
199-H4-4,2023-05-20,117.6786808238
199-H4-4,2023-05-21,117.61515934810001
199-H4-4,2023-05-22,117.384658882
199-H4-4,2023-05-23,117.3627865102
199-H4-4,2023-05-24,117.1576619268
199-H4-4,2023-05-25,117.195234445
199-H4-4,2023-05-26,116.9488150369
199-H4-4,2023-05-27,116.7663964152
199-H4-4,2023-05-28,116.55970380090001
199-H4-4,2023-05-29,116.4620059775
199-H4-4,2023-05-30,116.40452888537143
199-H4-4,2023-06-01,116.1354549669
199-H4-4,2023-06-02,115.9026030704
199-H4-4,2023-06-03,115.807612887
199-H4-4,2023-06-04,115.68442469040001
199-H4-4,2023-06-05,115.6455738664
199-H4-4,2023-06-06,115.7545570114
199-H4-4,2023-06-07,115.7467898946
199-H4-4,2023-06-08,115.6960951649
199-H4-4,2023-06-09,115.60784704320001
199-H4-4,2023-06-10,115.4363334543
199-H4-4,2023-06-11,115.3063922613
199-H4-4,2023-06-12,115.28047642540001
199-H4-4,2023-06-13,115.3784833922
199-H4-4,2023-06-14,115.429303001
199-H4-4,2023-06-15,115.50641888690001
199-H4-4,2023-06-16,115.5299674428
199-H4-4,2023-06-17,115.455463985
199-H4-4,2023-06-18,115.389462593
199-H4-4,2023-06-19,115.35140304250001
199-H4-4,2023-06-20,115.342615976
199-H4-4,2023-06-21,115.2843027068
199-H4-4,2023-06-22,115.2964791747
199-H4-4,2023-06-23,115.3058641445
199-H4-4,2023-06-24,115.27635292590001
199-H4-4,2023-06-25,115.17268686450001
199-H4-4,2023-06-26,115.19543721270001
199-H4-4,2023-06-27,115.3876222614
199-H4-4,2023-06-28,115.35761124700001
199-H4-4,2023-06-29,115.38733491120001
199-H4-4,2023-07-01,115.24955225560001
199-H4-4,2023-07-02,115.2157821555
199-H4-4,2023-07-03,115.14249549739999
199-H4-4,2023-07-04,115.138465381
199-H4-4,2023-07-05,115.1401275824
199-H4-4,2023-07-06,115.2083973214
199-H4-4,2023-07-07,115.2067783
199-H4-4,2023-07-08,115.0905412071
199-H4-4,2023-07-09,114.98222341510001
199-H4-4,2023-07-10,114.9414495698
199-H4-4,2023-07-11,115.03374829299999
199-H4-4,2023-07-12,115.29615919819999
199-H4-4,2023-07-13,115.4516001243
199-H4-4,2023-07-14,115.55770666849999
199-H4-4,2023-07-15,115.5679957767
199-H4-4,2023-07-16,115.5377060862
199-H4-4,2023-07-17,115.5303460171
199-H4-4,2023-07-18,115.46953698200001
199-H4-4,2023-07-19,115.4239065805
199-H4-4,2023-07-20,115.3375167355
199-H4-4,2023-07-21,115.3504765267
199-H4-4,2023-07-22,115.3549790704
199-H4-4,2023-07-23,115.45131789109566
199-H4-4,2023-07-24,115.4019472645
199-H4-4,2023-07-25,115.4144134067
199-H4-4,2023-07-26,115.549384422
199-H4-4,2023-07-27,115.6285582159
199-H4-4,2023-07-28,115.6114242014
199-H4-4,2023-07-29,115.49255988134401
199-H4-4,2023-07-30,115.31364239919999
199-H4-4,2023-07-31,115.27494966479999
199-H4-4,2023-08-01,115.3893440893
199-H4-4,2023-08-02,115.42451416120001
199-H4-4,2023-08-03,115.2739852141
199-H4-4,2023-08-04,115.31511712320001
199-H4-4,2023-08-05,115.2268197509
199-H4-4,2023-08-06,115.265657024
199-H4-4,2023-08-07,115.2131037509
199-H4-4,2023-08-08,115.3451784931
199-H4-4,2023-08-09,115.31870151314286
199-H4-4,2023-08-10,115.2878518996
199-H4-4,2023-08-11,115.5564241082
199-H4-4,2023-08-12,115.67902496789999
199-H4-4,2023-08-13,115.50979797590001
199-H4-4,2023-08-14,115.4947920369
199-H4-4,2023-08-15,115.51839153504
199-H4-5,2021-01-01,115.21830833333333
199-H4-5,2021-01-02,115.18989166666667
199-H4-5,2021-01-03,115.12968333333333
199-H4-5,2021-01-04,115.14454166666667
199-H4-5,2021-01-05,115.2121
199-H4-5,2021-01-06,115.24980833333332
199-H4-5,2021-01-07,115.27205416666668
199-H4-5,2021-01-08,115.3331375
199-H4-5,2021-01-09,115.4064125
199-H4-5,2021-01-10,115.49036666666666
199-H4-5,2021-01-11,115.54560416666668
199-H4-5,2021-01-12,115.56378333333333
199-H4-5,2021-01-13,115.545725
199-H4-5,2021-01-14,115.56555833333333
199-H4-5,2021-01-15,115.58447916666667
199-H4-5,2021-01-16,115.63323333333334
199-H4-5,2021-01-17,115.6910125
199-H4-5,2021-01-18,115.67755833333332
199-H4-5,2021-01-19,115.6321
199-H4-5,2021-01-20,115.60985833333332
199-H4-5,2021-01-21,115.595125
199-H4-5,2021-01-22,115.59537916666666
199-H4-5,2021-01-23,115.62700833333334
199-H4-5,2021-01-24,115.672725
199-H4-5,2021-01-25,115.70422500000001
199-H4-5,2021-01-26,115.71859583333334
199-H4-5,2021-01-27,115.68517083333334
199-H4-5,2021-01-28,115.694825
199-H4-5,2021-01-29,115.73687083333334
199-H4-5,2021-01-30,115.78957916666667
199-H4-5,2021-01-31,115.76493749999999
199-H4-5,2021-02-01,115.69355416666667
199-H4-5,2021-02-02,115.62422083333333
199-H4-5,2021-02-03,115.57330416666667
199-H4-5,2021-02-04,115.57775416666668
199-H4-5,2021-02-05,115.5678375
199-H4-5,2021-02-06,115.62523333333333
199-H4-5,2021-02-07,115.57405
199-H4-5,2021-02-08,115.49658333333333
199-H4-5,2021-02-09,115.483625
199-H4-5,2021-02-10,115.55907083333334
199-H4-5,2021-02-11,115.61125
199-H4-5,2021-02-12,115.61163333333333
199-H4-5,2021-02-13,115.63337083333333
199-H4-5,2021-02-14,115.72085833333334
199-H4-5,2021-02-15,115.81535416666667
199-H4-5,2021-02-16,115.8689625
199-H4-5,2021-02-17,115.86159166666665
199-H4-5,2021-02-18,115.85548333333332
199-H4-5,2021-02-19,115.8463375
199-H4-5,2021-02-20,115.8859625
199-H4-5,2021-02-21,115.81446249999999
199-H4-5,2021-02-22,115.72657500000001
199-H4-5,2021-02-23,115.61355833333333
199-H4-5,2021-02-24,115.51309166666665
199-H4-5,2021-02-25,115.4530125
199-H4-5,2021-02-26,115.400575
199-H4-5,2021-02-27,115.33415416666666
199-H4-5,2021-02-28,115.26620833333334
199-H4-5,2021-03-01,115.19534166666666
199-H4-5,2021-03-02,115.13095416666665
199-H4-5,2021-03-03,115.07125833333333
199-H4-5,2021-03-04,115.0114375
199-H4-5,2021-03-05,114.95912916666667
199-H4-5,2021-03-06,114.90845
199-H4-5,2021-03-07,114.86095416666666
199-H4-5,2021-03-08,114.81980416666666
199-H4-5,2021-03-09,114.78691249999999
199-H4-5,2021-03-10,114.75451666666667
199-H4-5,2021-03-11,114.72265416666666
199-H4-5,2021-03-12,114.69431666666667
199-H4-5,2021-03-13,114.67042083333332
199-H4-5,2021-03-14,114.64714166666666
199-H4-5,2021-03-15,114.62113333333333
199-H4-5,2021-03-16,114.59697916666666
199-H4-5,2021-03-17,114.59701666666666
199-H4-5,2021-03-18,114.61014166666666
199-H4-5,2021-03-19,114.5848625
199-H4-5,2021-03-20,114.57376666666666
199-H4-5,2021-03-21,114.56175833333333
199-H4-5,2021-03-22,114.54838333333333
199-H4-5,2021-03-23,114.52713333333332
199-H4-5,2021-03-24,114.5085375
199-H4-5,2021-03-25,114.4874
199-H4-5,2021-03-26,114.46724999999999
199-H4-5,2021-03-27,114.44848333333334
199-H4-5,2021-03-28,114.43367083333334
199-H4-5,2021-03-29,114.41498333333334
199-H4-5,2021-03-30,114.39754166666667
199-H4-5,2021-03-31,114.38307083333332
199-H4-5,2021-04-01,114.36985833333334
199-H4-5,2021-04-02,114.35684166666665
199-H4-5,2021-04-03,114.34463333333333
199-H4-5,2021-04-04,114.33412916666667
199-H4-5,2021-04-05,114.32364583333333
199-H4-5,2021-04-06,114.31256666666667
199-H4-5,2021-04-07,114.299975
199-H4-5,2021-04-08,114.28873333333333
199-H4-5,2021-04-09,114.27717916666667
199-H4-5,2021-04-10,114.26724999999999
199-H4-5,2021-04-11,114.2564375
199-H4-5,2021-04-12,114.24867916666666
199-H4-5,2021-04-13,114.24537916666667
199-H4-5,2021-04-14,114.25268333333334
199-H4-5,2021-04-15,114.30650416666667
199-H4-5,2021-04-16,114.33654166666666
199-H4-5,2021-04-17,114.37154166666666
199-H4-5,2021-04-18,114.400575
199-H4-5,2021-04-19,114.41463750000001
199-H4-5,2021-04-20,114.41600833333332
199-H4-5,2021-04-21,114.47285833333332
199-H4-5,2021-04-22,114.65309166666667
199-H4-5,2021-04-23,114.74067916666667
199-H4-5,2021-04-24,114.8179
199-H4-5,2021-04-25,114.89359166666667
199-H4-5,2021-04-26,114.94985416666667
199-H4-5,2021-04-27,114.98844166666667
199-H4-5,2021-04-28,115.0203375
199-H4-5,2021-04-29,115.04814583333332
199-H4-5,2021-04-30,115.09806666666667
199-H4-5,2021-05-01,115.11789166666667
199-H4-5,2021-05-02,115.11395833333334
199-H4-5,2021-05-03,115.14060833333333
199-H4-5,2021-05-04,115.20422916666666
